,employeeID,year,team,region,age,experience,workSampleTest,b5cons,b5extra,b5open,b5emos,b5agree,feedbackmeet,teamBonus,productivity
4631,1157,2021,115,2,61,39,70.4329901743163,1.5,0.7,1.1,-0.2,-1.2,0,1,0.11167167572338595
4635,1158,2021,115,1,45,22,88.95617755334472,-1.0,1.3,-0.7,-0.4,-0.9,0,1,0.5022398652442774
4639,1159,2021,115,2,45,24,84.1045677878871,0.8,2.9,2.7,-1.7,1.0,0,1,0.0779946593712089
4643,1160,2021,116,2,53,26,99.795335048906,-1.2,-0.9,0.8,1.9,-0.9,1,1,-0.7916576225616297
4647,1161,2021,116,1,50,29,109.99068737835452,0.3,-1.1,-0.3,0.3,0.4,1,1,-0.543425496835454
4651,1162,2021,116,1,54,29,97.70968134151002,0.1,-1.1,-0.2,-0.1,-0.4,1,1,0.18893387233887546
4655,1163,2021,116,1,23,3,95.38154179229751,0.6,-0.1,-0.3,0.9,1.4,1,1,-1.1366164312569764
4659,1164,2021,116,2,31,11,108.85448077498026,2.5,-0.3,-0.0,-1.4,0.7,0,1,-0.9092530042540768
4663,1165,2021,116,2,50,27,99.47828386811182,-1.0,-0.4,-0.5,1.5,0.1,1,1,0.7370464730639463
4667,1166,2021,116,2,32,8,76.65876697855029,-0.8,1.6,-0.7,0.3,-1.4,1,1,1.1573732588785568
4671,1167,2021,116,2,26,3,97.85074646483388,0.2,-1.3,0.6,0.9,1.7,1,1,0.09293799185874438
4675,1168,2021,116,1,42,17,87.31902316703719,-1.8,-2.2,0.5,-0.6,-1.4,1,1,-0.5253691382846339
4679,1169,2021,116,2,28,6,114.21527679559883,0.5,-0.9,0.2,-0.9,0.1,1,1,0.45591498022537114
4683,1170,2021,117,1,65,36,117.71660997165249,0.0,0.4,1.1,-0.7,0.5,0,0,0.8133531488748248
4687,1171,2021,117,1,68,39,129.8395557414061,-1.4,0.3,-0.2,0.3,-0.3,0,0,1.3057623004232095
4691,1172,2021,117,1,66,39,113.31904742245428,-0.3,2.2,0.0,-0.5,0.9,1,0,-0.12446045461151675
4695,1173,2021,117,1,36,12,89.60078813720317,1.3,2.1,0.2,0.9,-0.5,0,0,0.4771891261804634
4699,1174,2021,117,2,31,3,123.93763176321791,-0.5,0.5,-0.7,1.2,-0.2,1,0,1.0532825347385624
4703,1175,2021,117,1,61,34,104.6121652036775,-0.6,1.4,-0.2,-0.5,0.9,0,0,2.412582945847046
4707,1176,2021,117,1,24,3,82.36156916577617,-0.3,0.7,-0.9,-0.9,-0.5,0,0,-0.5084684318806739
4711,1177,2021,117,1,58,29,78.67898139882516,-1.0,0.5,-0.8,-0.7,-0.3,0,0,0.6543783369908971
4715,1178,2021,117,2,37,16,106.92118223702644,0.8,-0.0,-1.0,0.4,-0.2,0,0,-0.051759309294574
4719,1179,2021,117,2,39,13,122.18140579183917,-2.5,-0.6,0.1,-0.1,-0.1,0,0,-0.04776696356611744
4723,1180,2021,118,2,64,41,100.44857905738274,-1.9,-0.5,-0.5,-1.7,-0.1,1,1,-0.1603155851955423
4727,1181,2021,118,1,64,40,73.45326169571747,1.5,0.4,1.0,1.9,-0.8,1,1,0.7495283423862574
4731,1182,2021,118,1,67,40,131.88913934559417,-0.4,-0.6,0.7,1.1,0.2,1,1,0.8861128944318392
4735,1183,2021,118,2,44,16,100.6862430888647,0.4,-0.4,0.6,0.0,-1.0,1,1,0.9911856573998492
4739,1184,2021,118,1,40,12,104.32797774758062,-0.9,1.7,1.2,-1.4,-0.9,1,1,-0.4546220491990848
4743,1185,2021,118,1,37,12,86.36495659096974,1.1,0.9,1.7,0.1,0.3,1,1,0.633666087807118
4747,1186,2021,118,2,56,31,94.14033629186551,-0.6,1.4,-2.1,-1.6,-0.8,1,1,0.9447501915003422
4751,1187,2021,118,2,61,36,100.64169359809372,-1.1,1.3,2.1,-0.5,0.4,1,1,-0.5761725435701537
4755,1188,2021,118,2,60,36,87.6436987070392,-0.6,-0.4,-0.7,-1.2,1.3,1,1,0.9105979172285201
4759,1189,2021,118,2,43,17,114.91533282668492,-1.2,1.9,0.6,0.6,-1.1,1,1,0.8564345550466481
4763,1190,2021,119,2,62,41,83.0382759321865,0.6,0.4,-0.6,0.6,-0.5,1,1,-0.8655119898147517
4767,1191,2021,119,1,69,42,92.60968579548494,2.0,-1.6,0.9,2.0,-0.1,1,1,-1.4895519659336511
4771,1192,2021,119,1,54,31,82.2968188862312,2.1,-1.0,-0.1,0.8,-0.6,0,1,0.25619370986772994
4775,1193,2021,119,1,69,46,105.52334569862245,0.2,0.7,0.8,0.6,0.1,1,1,-0.044750452680969055
4779,1194,2021,119,1,26,3,102.02698046403796,0.2,0.7,-1.9,0.8,-1.7,1,1,-0.29414196562843165
4783,1195,2021,119,1,40,14,92.64660131153289,-0.1,-1.8,-0.5,1.3,1.0,1,1,1.1831846754429183
4787,1196,2021,119,1,54,27,102.60521341615795,0.4,-1.0,1.6,1.8,-0.4,1,1,-0.1815329229507902
4791,1197,2021,119,1,66,39,60.79558366835394,0.9,0.5,1.0,0.0,1.2,1,1,-0.7553175041878138
4795,1198,2021,119,2,35,7,78.07706423514341,1.0,0.6,-0.1,2.0,-2.3,1,1,-0.024028325808784987
4799,1199,2021,119,2,38,13,90.88398762300834,0.8,-1.0,0.2,-0.0,0.1,1,1,-0.04686386601894382
4803,1200,2021,120,2,30,6,108.21326450800096,0.4,-0.2,0.6,0.6,-1.2,1,0,0.42921891707222487
4807,1201,2021,120,2,63,38,89.81074637772173,-1.8,0.8,0.6,-1.4,0.6,1,0,-1.1107235717365558
4811,1202,2021,120,2,68,40,72.17224306424532,-1.5,-0.8,-0.8,1.6,-0.6,1,0,0.4152935841458146
4815,1203,2021,120,1,41,19,138.2099422535066,1.0,0.7,0.3,-0.4,1.5,1,0,0.9551628824485257
4819,1204,2021,120,2,23,3,110.5237808675841,0.8,-1.1,0.4,1.0,-1.2,1,0,-0.2655889676354115
4823,1205,2021,120,1,37,10,92.42110021737312,-0.2,-0.7,0.4,1.0,-0.6,1,0,-1.0159850399161352
4827,1206,2021,120,1,37,14,121.74585625773534,0.9,-0.5,-0.5,1.1,-1.2,1,0,-0.07878587822220369
4831,1207,2021,120,2,23,3,116.929462868442,2.0,1.4,0.1,-1.0,0.6,1,0,0.2326332853402156
4835,1208,2021,120,2,33,13,123.95963805404082,-1.1,1.0,-1.0,-1.2,-0.4,1,0,-0.27309379984962895
4839,1209,2021,120,2,36,10,92.89868023838662,0.2,-1.5,1.0,0.7,-0.3,1,0,-1.039648773662765
4843,1210,2021,121,2,60,37,102.5801065767399,-0.0,-0.8,-1.1,-0.5,1.3,0,1,0.030849152050299693
4847,1211,2021,121,2,29,9,80.39301336800705,-0.5,1.1,1.1,1.4,-0.7,0,1,0.5937054732999218
4851,1212,2021,121,1,40,14,99.01093129626695,0.1,-1.2,-0.2,0.4,0.7,0,1,0.5743666265830808
4855,1213,2021,121,1,26,3,95.86176752114027,-2.5,0.7,-0.7,1.5,-0.5,0,1,-0.34526143412431815
4859,1214,2021,121,1,43,14,99.81829502692413,0.2,-0.1,0.6,-0.0,0.1,1,1,-0.9633450307682477
4863,1215,2021,121,1,40,17,72.48080882845575,-0.6,0.1,-0.6,-1.0,-1.1,0,1,1.185191522237541
4867,1216,2021,121,2,32,6,80.12339392075648,0.3,-0.6,0.1,0.5,0.1,1,1,0.12805692196343751
4871,1217,2021,121,2,29,6,106.16718326911955,-1.5,0.2,1.2,1.1,-0.7,1,1,0.712049964301056
4875,1218,2021,121,2,66,42,96.7088139389901,-1.5,-0.1,0.5,0.7,-0.2,0,1,-0.12578237331735734
4879,1219,2021,121,1,32,6,100.63920405370064,-0.7,0.1,1.0,-0.1,1.1,1,1,0.8429523589098502
4883,1220,2021,122,1,62,37,94.96529361426036,-0.8,-0.2,0.8,-0.8,-1.5,1,0,0.5758278069614046
4887,1221,2021,122,2,38,14,104.00749517650593,1.0,1.2,0.7,-0.3,0.2,1,0,0.3363872826123866
4891,1222,2021,122,1,69,45,84.39830688627791,-1.9,0.7,0.3,-0.3,-0.9,1,0,-0.1281299882976177
4895,1223,2021,122,1,35,15,97.29742929839277,-0.2,1.4,-0.2,-1.2,-0.6,1,0,0.03483484452717419
4899,1224,2021,122,1,42,16,90.55737254458145,-2.8,-0.2,-1.7,1.9,0.9,1,0,0.3834957824052228
4903,1225,2021,122,2,30,7,112.93097887660687,0.3,-1.2,-0.9,0.2,0.9,1,0,-0.08459201495813441
4907,1226,2021,122,2,62,40,114.96334166688709,-1.2,-1.1,-0.1,0.5,-0.2,1,0,0.9714342946958429
4911,1227,2021,122,1,24,4,90.64705484404578,-1.7,-0.3,0.4,-0.5,0.8,1,0,0.9457137299161551
4915,1228,2021,122,1,34,10,80.7144885989079,-0.0,1.5,-0.8,0.6,1.3,1,0,0.29742333737892523
4919,1229,2021,122,2,24,3,98.75403256314546,-0.7,0.7,-1.2,-0.2,-2.7,1,0,-0.046926760504958275
4923,1230,2021,123,1,69,43,94.6292068072921,0.8,1.3,0.1,-0.5,-0.4,0,0,-0.00525838426943631
4927,1231,2021,123,2,55,28,100.1512038075402,-0.1,-0.2,-0.9,-1.2,2.0,1,0,1.2475346425852274
4931,1232,2021,123,1,32,12,128.77900122417168,-0.0,-0.7,1.0,-0.8,-0.0,1,0,0.5509060050223397
4935,1233,2021,123,2,47,22,93.36450534804477,2.4,0.2,-0.9,-0.1,2.0,1,0,0.3010129819953527
4939,1234,2021,123,2,66,41,105.8371161893384,-0.0,0.8,-1.5,-0.1,-0.3,0,0,-1.652286964208943
4943,1235,2021,123,1,25,3,97.99772898009296,0.1,0.5,0.1,1.0,-1.4,1,0,1.5221633329101543
4947,1236,2021,123,2,37,11,103.46831064320878,-2.3,-0.1,-0.8,0.7,0.2,0,0,1.0809217957498038
4951,1237,2021,123,2,55,33,111.20438096552348,-0.8,0.5,0.3,-0.2,1.0,1,0,0.813896023330578
4955,1238,2021,123,2,61,32,110.20311783515132,0.6,-1.3,-0.4,0.2,0.2,1,0,-0.5229983399617664
4959,1239,2021,123,2,23,3,123.02587964540896,-0.7,1.0,0.9,-0.2,0.4,1,0,0.9868506741267068
4963,1240,2021,124,2,35,11,83.90091096323316,0.8,-0.4,-0.3,-0.8,-0.2,1,1,0.7450409371066221
4967,1241,2021,124,2,31,3,105.34198425341681,-0.2,-1.8,-1.2,-0.7,-1.2,1,1,0.7135036619847247
4971,1242,2021,124,1,30,9,97.97370918258956,0.2,0.5,0.5,-0.1,-1.4,1,1,0.38432621460530497
4975,1243,2021,124,2,65,44,79.88598332105317,1.9,-1.6,-0.3,-0.2,1.6,1,1,0.025573913537690264
4979,1244,2021,124,1,51,25,73.94250095152742,0.1,-2.6,1.0,-2.6,0.2,1,1,1.1731705119148927
4983,1245,2021,124,1,54,29,101.85086361627611,-0.2,1.4,-1.5,-0.6,1.2,1,1,-0.7767512133047648
4987,1246,2021,124,1,49,20,83.80347853337821,0.4,0.4,-0.2,0.4,-1.4,1,1,1.1713334012971062
4991,1247,2021,124,1,57,34,101.87703123858111,-1.6,1.5,-0.6,-0.1,-1.4,1,1,-0.900052241831559
4995,1248,2021,124,2,33,12,97.80784542427175,1.0,0.3,-0.7,1.2,-0.6,1,1,0.09714743583291159
4999,1249,2021,124,1,50,25,101.5057075199555,0.5,0.7,-0.5,0.9,1.2,1,1,-0.1047673174108964
5003,1250,2021,125,2,34,7,123.25529212512197,0.6,-0.3,-0.5,0.4,-0.7,0,0,0.22767719375067144
5007,1251,2021,125,1,44,21,94.78072622244805,-1.0,-1.3,0.1,0.8,0.8,1,0,0.9757194542548449
5011,1252,2021,125,1,42,15,88.73391848122624,-0.2,0.0,0.7,1.3,0.1,0,0,0.03129858193880325
5015,1253,2021,125,2,35,15,90.24972968834011,-1.6,-1.5,0.2,0.5,-0.5,0,0,-2.3639953974936487
5019,1254,2021,125,1,32,3,83.10513912733869,-0.7,1.2,0.7,-1.9,0.2,1,0,1.1323216056808487
5023,1255,2021,125,2,39,11,111.01965318364583,-1.5,0.8,1.1,0.1,-1.6,0,0,-1.6996960136178425
5027,1256,2021,125,1,28,3,119.57786959003397,0.3,1.2,-0.3,-0.2,-0.5,1,0,0.23256630416979698
5031,1257,2021,125,1,35,14,89.23322839324845,-0.2,-0.5,0.8,-0.4,-1.2,1,0,-1.1406396789924993
5035,1258,2021,125,2,68,45,72.79937800149057,-0.8,2.0,0.6,-0.2,-2.1,1,0,-0.9935541093379756
5039,1259,2021,125,1,50,25,113.44810888781751,-1.3,1.8,0.7,0.8,0.3,0,0,0.16049607680438133
5043,1260,2021,126,1,49,29,113.92558862219032,-0.1,0.7,2.6,-0.7,-1.4,0,0,1.0832365014089207
5047,1261,2021,126,2,30,10,88.78506879525426,-2.4,-0.2,0.5,1.0,0.1,1,0,1.7584502565500475
5051,1262,2021,126,2,57,31,100.2124074046292,0.6,-0.8,2.6,2.9,-0.7,0,0,2.1105367005650915
5055,1263,2021,126,2,37,12,95.42419076220979,0.5,1.6,-0.4,-0.9,0.2,1,0,1.0772943356417533
5059,1264,2021,126,1,55,34,83.8987262213114,-0.6,-0.4,-0.1,-1.5,1.1,1,0,0.7063237390160372
5063,1265,2021,126,2,56,35,101.19101941104637,1.4,-2.5,-0.0,0.1,-1.2,1,0,0.10953942440347006
5067,1266,2021,126,1,38,11,83.26345084115609,-0.0,-0.6,2.5,0.5,-0.2,1,0,1.2354747734553189
5071,1267,2021,126,1,48,22,104.81818484074783,-1.7,-0.8,-0.9,0.2,-0.6,0,0,0.6995933860511839
5075,1268,2021,126,2,55,31,93.8878119058766,1.1,-1.0,-0.5,-0.4,-0.8,0,0,0.020856682767771476
5079,1269,2021,126,1,53,25,84.62151925682775,-1.8,-0.3,-0.2,0.5,-0.7,0,0,-0.06926026934742115
5083,1270,2021,127,2,39,11,108.07413752788938,-2.8,-2.1,-1.1,-1.3,-0.5,0,0,-1.4964554227605555
5087,1271,2021,127,1,24,3,106.89023013047738,0.6,-1.8,-0.9,-0.9,-0.1,0,0,-2.8209025912857792
5091,1272,2021,127,2,44,15,81.08371532752905,-1.2,-1.3,0.4,1.2,-1.7,1,0,-2.4900629808118437
5095,1273,2021,127,1,62,35,106.50873242477435,-0.6,1.0,1.2,-0.0,-1.5,0,0,-0.7739698453359551
5099,1274,2021,127,2,65,36,74.06600940039459,-1.9,2.4,-1.8,-1.0,-1.4,0,0,-1.982065871158242
5103,1275,2021,127,2,46,26,102.07155336334652,0.1,0.0,0.9,0.6,-0.3,0,0,-0.08942608591277647
5107,1276,2021,127,2,38,11,108.09135808487312,0.2,0.3,0.6,-0.1,0.4,0,0,-0.6062466732957741
5111,1277,2021,127,2,49,22,110.39785476520281,-1.7,-1.8,2.7,-0.0,0.2,0,0,0.6054284039833366
5115,1278,2021,127,2,60,38,92.25509645912047,-0.9,-0.5,1.4,-1.9,0.1,1,0,0.12010255681409038
5119,1279,2021,127,1,64,37,110.8186484382503,0.5,0.5,0.8,0.6,0.7,1,0,-0.07272731356364254
5123,1280,2021,128,1,64,35,87.88996652187643,2.1,-1.4,-1.7,0.7,0.8,0,1,1.5168476162367739
5127,1281,2021,128,2,59,38,92.42162967106326,0.2,-1.5,0.9,0.3,-0.7,1,1,1.2880137293569502
5131,1282,2021,128,1,49,20,123.60105821335459,1.2,-0.4,-1.3,-1.3,2.0,1,1,1.9520323359678953
5135,1283,2021,128,1,44,17,119.29875414036914,-1.9,-0.9,-1.3,-2.1,-0.0,1,1,0.7320835561865463
5139,1284,2021,128,1,63,40,90.82716932917627,1.4,1.1,-2.1,-0.9,1.7,0,1,0.5693546363739932
5143,1285,2021,128,1,62,33,85.5607286120628,0.9,0.1,-0.8,-1.4,-0.5,1,1,0.5023080932156464
5147,1286,2021,128,2,30,10,120.04864753441822,1.7,0.2,0.2,0.7,1.7,0,1,0.24697529879627983
5151,1287,2021,128,2,49,24,124.40140758698944,0.1,1.0,-0.2,1.6,0.2,0,1,1.711465527879625
5155,1288,2021,128,1,39,12,99.18829197677955,0.7,0.8,-0.9,-0.3,0.3,1,1,-0.5565416639554334
5159,1289,2021,128,1,40,19,106.97377569135804,-0.6,-0.4,-1.1,-1.5,2.5,0,1,0.5922869227462427
5163,1290,2021,129,1,53,27,106.75088211476135,0.7,1.2,0.4,1.3,1.1,1,0,-0.5358183305492985
5167,1291,2021,129,2,65,41,85.80510045071554,0.8,-0.7,0.8,-0.2,0.5,1,0,-2.243475804190227
5171,1292,2021,129,2,27,3,103.29798277695795,2.3,-0.5,-0.0,-0.8,-0.7,1,0,0.628824305129484
5175,1293,2021,129,1,52,28,118.38098583481825,2.0,1.4,0.3,-0.4,0.7,1,0,-0.4397808651101504
5179,1294,2021,129,2,55,30,104.72371233244084,1.2,1.3,-0.3,-0.2,0.9,0,0,-1.3745082516296931
5183,1295,2021,129,2,59,33,101.72691024994731,-0.9,1.5,0.2,0.1,0.1,1,0,-0.6236486488202776
5187,1296,2021,129,2,29,5,108.41205558318107,0.9,-0.1,-0.4,0.4,0.6,0,0,0.9177017455504842
5191,1297,2021,129,1,39,15,121.05783726343923,1.7,-0.0,-2.8,-1.5,-1.5,0,0,-0.4279539531899746
5195,1298,2021,129,1,42,16,71.29128041845274,1.9,0.7,-1.4,-0.4,0.9,1,0,-0.15820274594000241
5199,1299,2021,129,2,45,23,94.32283264018706,0.5,0.0,0.7,0.7,0.5,1,0,0.3351062226211693
5203,1300,2021,130,1,34,10,117.40698952766787,0.9,-0.3,-0.5,-0.6,1.4,0,0,-0.31134811279402785
5207,1301,2021,130,2,32,12,97.10431794321413,-1.3,-0.4,0.3,1.6,0.8,0,0,-1.9139058770068538
5211,1302,2021,130,2,62,39,121.78680715109033,-1.0,1.3,-0.1,-0.8,1.9,0,0,0.1752981054294924
5215,1303,2021,130,2,30,3,83.48254590574442,1.0,-0.4,0.4,0.7,1.3,0,0,-0.5483007380580015
5219,1304,2021,130,2,31,9,86.75091360910476,2.0,1.2,0.6,-0.0,0.4,1,0,0.7549055128419141
5223,1305,2021,130,1,49,22,71.58862033274484,0.0,-0.9,1.5,-1.4,-1.3,1,0,-1.7247221788960678
5227,1306,2021,130,2,27,4,100.14357568402309,1.0,2.5,1.0,0.6,-0.7,1,0,-0.7303041743339704
5231,1307,2021,130,1,24,3,122.25635148964696,-0.1,-0.3,0.5,0.6,1.5,0,0,2.2204430040723486
5235,1308,2021,130,2,32,9,89.54369900270162,0.6,1.0,0.0,-0.7,1.5,1,0,0.402350439089512
5239,1309,2021,130,1,32,11,123.95344527718122,0.6,-0.2,-0.1,-0.0,0.5,1,0,0.038824895593487334
5243,1310,2021,131,2,30,7,118.47711454943439,0.4,1.2,1.5,-1.2,0.2,1,0,-0.8038361657520451
5247,1311,2021,131,2,55,26,91.39269183911364,-0.3,-0.1,0.4,0.7,0.8,0,0,-0.419617088517337
5251,1312,2021,131,2,30,9,82.21004512702038,-1.6,-0.2,0.7,-1.1,-0.7,1,0,-2.101948539166278
5255,1313,2021,131,2,23,3,97.10255001140855,-1.3,-1.0,-0.0,-0.6,-0.7,1,0,-1.126052881857943
5259,1314,2021,131,2,46,18,124.71909712162446,0.9,-2.3,1.3,0.2,0.6,1,0,-0.430552529078687
5263,1315,2021,131,1,37,12,89.66055958979972,-0.6,0.1,1.2,-0.3,-0.6,1,0,-0.8892252628439036
5267,1316,2021,131,2,40,17,98.16140341159795,-1.4,0.6,1.8,0.3,-0.5,1,0,0.11417645597311799
5271,1317,2021,131,1,58,33,101.39447974869445,-0.5,-0.4,-1.1,-0.5,0.6,1,0,0.5958193741026487
5275,1318,2021,131,2,46,25,111.08972026383643,-1.5,0.4,-2.3,0.4,0.2,1,0,-0.6900108701102954
5279,1319,2021,131,2,57,32,105.18333460351792,-0.5,-0.7,1.5,-1.2,-0.4,1,0,-0.24743260513831564
5283,1320,2021,132,2,69,40,106.80306712267777,-0.2,1.3,-1.1,1.4,-1.3,0,0,0.12299471552483218
5287,1321,2021,132,2,61,34,80.92957785570833,0.1,-1.0,-0.6,-2.0,-0.6,0,0,-0.2196411684046374
5291,1322,2021,132,1,24,3,105.36234460321484,-1.6,-0.8,-0.6,0.8,-1.2,1,0,-1.4203032526457524
5295,1323,2021,132,2,43,20,87.06743290230108,-1.7,0.7,-1.4,-1.6,-1.1,1,0,-0.6383946477520577
5299,1324,2021,132,1,48,27,79.71410700399828,-1.3,-0.2,-1.3,0.7,0.3,0,0,0.585458432046957
5303,1325,2021,132,2,41,16,79.94371863144693,1.1,-1.8,1.0,-1.0,0.8,0,0,0.2520079655066903
5307,1326,2021,132,1,36,9,106.98686611099532,-2.8,0.6,-0.3,-0.5,-0.2,0,0,-1.646342091815392
5311,1327,2021,132,1,43,21,95.38617559268025,0.2,0.9,-0.6,0.1,1.3,1,0,0.6767729697963284
5315,1328,2021,132,1,68,48,96.12185427462674,-1.6,0.1,-2.5,0.4,-1.1,1,0,-0.9857472549672519
5319,1329,2021,132,1,69,46,94.21123867268851,-1.1,1.5,-0.3,0.2,-0.3,0,0,0.7171507135202613
5323,1330,2021,133,1,66,45,95.84713873885097,0.8,0.3,-0.3,-1.0,1.1,1,1,-0.084395516828756
5327,1331,2021,133,1,32,3,93.30986367039749,1.4,-1.2,0.9,-0.2,1.9,0,1,-1.1507622919153913
5331,1332,2021,133,2,48,25,107.31914852063349,-0.1,-1.8,1.1,-0.8,0.3,1,1,-0.5996245881343477
5335,1333,2021,133,2,28,3,135.09635350406958,-0.9,-2.1,0.6,0.4,-1.9,1,1,0.6529679125742227
5339,1334,2021,133,1,63,43,88.7679262089336,1.3,1.3,-0.7,-1.3,0.3,1,1,0.800071673079669
5343,1335,2021,133,1,57,37,119.77718431507815,0.5,-0.3,-1.0,-2.2,0.4,1,1,0.8167226324757826
5347,1336,2021,133,2,23,3,96.53306793250485,1.1,-0.7,-0.3,0.2,-0.3,1,1,0.43343004567623
5351,1337,2021,133,1,52,26,101.18374746444745,1.3,0.2,-0.2,1.2,1.7,1,1,-0.6571100336539354
5355,1338,2021,133,2,54,32,98.39898953136475,1.7,-1.2,-0.5,-1.0,0.8,1,1,-0.6338214199239613
5359,1339,2021,133,1,46,18,118.95167133334371,1.4,1.1,-0.2,1.1,0.6,1,1,0.6182685868798966
5363,1340,2021,134,1,65,45,115.8170894830872,0.2,-0.2,0.3,0.3,-0.4,1,1,-0.34078155961341355
5367,1341,2021,134,1,27,3,90.32451058163443,1.0,0.5,0.4,0.7,0.8,0,1,-0.021328177791932624
5371,1342,2021,134,1,34,10,115.59142385924955,1.6,0.3,-1.6,-0.9,0.8,1,1,0.7594304088605167
5375,1343,2021,134,1,37,8,89.72409497295186,1.4,1.3,-0.2,-0.9,0.9,0,1,-0.21069645274580875
5379,1344,2021,134,2,66,37,99.05921947441784,2.9,0.4,0.9,-0.4,-0.6,1,1,0.43943456741036985
5383,1345,2021,134,2,50,28,112.39554598911049,0.8,2.0,2.1,0.3,-0.8,1,1,-1.2517682207265084
5387,1346,2021,134,1,42,16,84.86016943343013,1.4,-0.3,0.2,-0.1,0.2,0,1,-0.5600799719199016
5391,1347,2021,134,1,69,42,114.03882901629115,1.2,-0.2,-0.6,-0.5,0.8,1,1,0.927901405176332
5395,1348,2021,134,1,59,36,85.46370268012251,1.5,0.3,-1.9,0.7,1.0,1,1,-0.6554910265024123
5399,1349,2021,134,1,24,3,98.7835282027326,1.5,0.6,0.2,0.9,0.9,0,1,-1.0801323423623188
5403,1350,2021,135,1,54,34,79.17168681008927,-0.4,-1.1,1.2,0.6,0.2,1,1,0.017948194022923105
5407,1351,2021,135,2,63,40,106.46909906755528,0.3,0.1,-1.0,1.2,-1.6,0,1,-0.24932766134579773
5411,1352,2021,135,2,52,25,106.55899786380601,0.1,-1.2,0.4,-0.3,-0.0,1,1,0.9992464074618025
5415,1353,2021,135,2,24,3,111.10739554595125,2.3,0.0,-0.5,-1.6,0.2,0,1,-0.7524395949489308
5419,1354,2021,135,1,51,30,106.17509836497479,0.8,-1.1,0.8,1.0,-1.6,1,1,0.32470618561123366
5423,1355,2021,135,2,69,40,88.87269234110116,1.1,0.6,-2.1,-0.3,-1.6,0,1,1.4740214900176238
5427,1356,2021,135,2,45,22,81.86198212603861,0.4,0.0,-0.8,-1.2,-1.4,1,1,1.786420727342357
5431,1357,2021,135,2,28,3,111.73653658369294,0.7,0.9,-0.9,-0.4,0.2,0,1,1.8811362357986623
5435,1358,2021,135,1,34,9,100.57977947746825,0.5,-0.0,-1.4,-2.2,1.4,0,1,-0.02983290342169212
5439,1359,2021,135,2,26,3,94.55733788544605,-1.9,-0.1,1.4,0.7,-1.6,1,1,0.9969255676148255
5443,1360,2021,136,2,30,6,94.69689906123355,-0.2,0.3,0.5,0.3,0.5,0,1,-0.8052901621290046
5447,1361,2021,136,1,37,12,85.93320171108523,-0.0,-0.6,-0.7,-0.1,0.1,1,1,0.06792133174608675
5451,1362,2021,136,2,30,7,101.10055296230313,0.1,-0.8,-0.8,0.7,-0.1,0,1,1.1109787858770892
5455,1363,2021,136,2,26,5,95.13461751639531,0.7,2.3,1.2,2.0,-0.0,0,1,0.18979483599681646
5459,1364,2021,136,2,46,26,95.2376754028432,0.6,-0.2,0.6,1.7,0.5,1,1,0.8955825894196164
5463,1365,2021,136,1,50,30,93.45683100776915,-0.1,-1.0,0.3,-0.0,2.5,1,1,1.6103891042091047
5467,1366,2021,136,2,63,40,124.37787156427719,0.7,0.4,0.1,0.8,-1.4,1,1,-1.869245253702301
5471,1367,2021,136,2,51,24,112.39240753200916,1.6,-1.5,0.3,-0.1,1.1,1,1,0.7152647985992096
5475,1368,2021,136,1,47,18,100.32668717718624,1.0,0.2,0.4,-0.5,0.7,1,1,0.2999824135482323
5479,1369,2021,136,1,39,17,107.41913687709517,-0.1,-0.3,0.5,-1.0,-0.9,0,1,0.2787172966078676
5483,1370,2021,137,2,31,8,90.02360389087555,0.0,-1.1,1.3,1.9,-1.3,0,1,-0.5456310260065877
5487,1371,2021,137,2,59,33,77.0644145378665,-0.4,0.4,-0.1,-0.3,-0.6,0,1,1.3176006548022028
5491,1372,2021,137,1,26,3,119.64697549348695,-1.2,-0.7,0.2,1.1,-1.1,0,1,0.801128190392777
5495,1373,2021,137,1,61,40,79.38575985657866,0.0,-0.5,1.9,0.8,-0.7,0,1,-0.48888579157674544
5499,1374,2021,137,2,30,3,77.64028821539078,1.7,0.8,0.3,-2.3,-0.1,1,1,2.223908027021312
5503,1375,2021,137,2,68,39,79.07694765792215,-0.8,-1.1,1.0,-0.4,0.4,0,1,0.08220293984769984
5507,1376,2021,137,1,44,23,104.14741422953989,-1.0,-0.3,-1.5,-0.1,0.2,1,1,0.6174658830301184
5511,1377,2021,137,1,51,29,90.02579252107388,-0.1,0.5,0.0,0.8,2.2,0,1,-0.21718149244688484
5515,1378,2021,137,2,31,3,122.80717157465014,0.5,-0.4,-0.9,1.0,1.3,1,1,0.21946600822792525
5519,1379,2021,137,1,47,22,89.26915169405876,-2.2,-0.4,0.5,0.2,0.7,0,1,1.1678393924948676
5523,1380,2021,138,1,67,45,115.16507912034642,0.4,-0.5,-1.7,-2.0,1.4,1,1,0.254195234339383
5527,1381,2021,138,1,35,6,92.15566323142248,-1.2,-1.3,-0.1,0.7,-1.3,1,1,0.20831404348410634
5531,1382,2021,138,1,62,38,92.09566819769844,-0.5,-1.3,0.4,0.0,0.7,1,1,0.05667717052493255
5535,1383,2021,138,1,29,3,95.91710740308316,0.2,0.1,0.3,-1.9,0.7,1,1,0.8684138973662275
5539,1384,2021,138,2,35,9,107.33379098048405,0.5,0.2,-1.7,-0.3,1.1,1,1,-0.47016193684100094
5543,1385,2021,138,2,52,26,121.22934190548966,1.2,-0.4,1.4,-1.1,-1.2,0,1,0.14440935980604022
